3QQK	-60.69
3QTQ	-60.52
3QTR	-70.00
3QTS	-67.49
3QTU	-77.15
3QTW	-72.37
3QTX	-75.85
3QTZ	-74.21
3QU0	-75.18
3QXP	-77.44
3R8U	-66.75
3R8V	-56.45
3R8Z	-54.71
3R9D	-82.87
3R9N	-66.97
3RAH	-72.84
3RAK	-73.29
3RAL	-74.91
3RJC	-71.04
3RK5	-73.55
3RK7	-70.34
3RK9	-60.79
3RKB	-70.45
3RMF	-80.96
3RNI	-74.97
3RPV	-78.28
3RPY	-60.34
3S00	-58.57
3S0O	-56.92
3S1H	-72.83
3SQQ	-80.05
